dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,attack_cat,label
3.508,tcp,ssh,FIN,253,57,61883,26211,4096.73,31,252,931232.3,1397215.0,12,5,Normal,0
18.492,udp,dns,FIN,268,152,48120,131772,4784.62,31,29,241009.6,481890.1,9,18,Generic,1
3.483,udp,dns,INT,153,9,86560,32775,1151.04,255,252,943121.6,1392941.5,6,7,Generic,1
3.021,udp,http,CON,158,108,67753,209961,2042.11,31,60,429395.4,912243.5,8,2,Exploits,1
4.917,unas,smtp,FIN,65,346,15160,207067,4811.48,254,32,738083.3,1163392.0,10,2,Normal,0
35.43,tcp,dns,FIN,212,68,19598,186676,4760.08,31,252,681583.9,908380.1,12,7,Normal,0
4.354,tcp,dns,FIN,287,295,98845,38954,1764.04,31,252,76841.4,331216.7,1,18,Normal,0
3.547,tcp,dns,RST,1,75,45871,206853,2371.41,254,0,574892.7,1566402.1,5,0,Normal,0
10.335,tcp,dns,REQ,194,6,23367,192503,2658.2,255,32,33940.3,1190541.7,11,7,Normal,0
11.452,udp,smtp,CON,220,229,61690,112735,2353.27,255,0,151233.4,598387.8,14,3,Normal,0
20.33,tcp,dns,CON,5,322,39842,71649,1588.74,128,0,812702.6,3599.9,7,6,Reconnaissance,1
4.172,udp,http,RST,44,222,12684,226873,1140.04,254,32,909297.0,1879893.7,1,10,Normal,0
7.006,udp,-,INT,199,169,15742,122408,3889.68,255,29,967663.4,1191553.5,4,10,Exploits,1
6.049,tcp,ftp-data,FIN,154,89,65138,215652,3782.97,128,0,296481.1,220393.9,3,10,Normal,0
6.08,udp,http,FIN,138,191,35063,55832,4664.69,128,252,123635.9,1484929.9,9,12,Normal,0
7.819,udp,dns,INT,104,321,97618,59378,728.34,254,29,648492.3,330952.7,1,8,DoS,1
8.059,tcp,ftp-data,INT,258,261,79735,92982,3721.91,254,29,480424.7,1631618.3,1,3,Normal,0
8.153,tcp,http,INT,26,78,114752,130215,4989.03,254,32,495892.9,1966981.9,13,15,Normal,0
11.565,udp,ftp-data,INT,83,181,46507,213489,586.1,31,60,460603.9,1763277.7,10,5,Fuzzers,1
6.07,tcp,-,CON,228,270,103097,206666,799.08,128,0,461834.0,488880.9,2,1,Exploits,1
12.285,unas,-,CON,91,97,85667,26069,1163.62,31,60,353070.2,1520600.7,0,2,Normal,0
9.317,unas,dns,FIN,270,321,101553,170113,440.74,255,29,608873.2,1304018.0,6,3,Normal,0
9.821,tcp,ssh,FIN,132,66,113536,157636,4801.23,254,32,95741.6,547120.6,12,6,Normal,0
0.916,tcp,dns,FIN,229,238,54475,193350,814.75,128,60,213267.8,600626.8,12,5,Generic,1
6.542,tcp,ftp-data,CON,16,288,117100,20209,4486.82,255,0,418703.6,1396252.4,2,16,Normal,0
1.231,tcp,http,FIN,132,142,3263,157716,3172.88,128,32,720721.1,1132471.2,9,10,Exploits,1
2.803,tcp,dns,FIN,121,339,77046,137156,2632.45,254,252,323146.5,848756.1,13,12,Normal,0
20.268,tcp,dns,INT,281,329,11236,231600,3932.2,64,0,194335.5,856883.7,2,14,Reconnaissance,1
9.013,unas,http,RST,38,79,77164,161019,291.64,31,32,660656.1,1182152.1,11,1,Normal,0
0.468,tcp,dns,FIN,236,131,20032,103377,648.93,64,32,827658.7,1227105.2,10,18,Normal,0
8.269,tcp,dns,FIN,171,156,107935,123247,1228.24,31,32,604604.9,277233.4,3,16,Exploits,1
15.909,tcp,smtp,CON,250,344,17830,79155,816.92,31,0,628041.0,16980.8,2,7,Normal,0
6.032,tcp,dns,FIN,145,193,95033,232135,4069.21,31,0,92947.2,1384109.3,9,12,Normal,0
2.824,udp,smtp,FIN,201,279,37945,181749,2277.3,128,60,59807.3,1286438.5,14,8,Normal,0
6.61,unas,dns,FIN,208,219,8514,22747,2273.32,31,252,403151.4,758010.6,12,14,Reconnaissance,1
11.87,tcp,-,FIN,140,237,63542,175336,543.12,128,252,581429.5,658065.0,2,9,Normal,0
7.045,tcp,smtp,FIN,34,291,50210,95965,954.02,254,252,553999.6,1846789.8,1,10,Normal,0
11.021,tcp,ftp-data,FIN,258,208,106900,160726,4623.13,128,252,858507.8,1501094.3,6,8,DoS,1
6.418,tcp,dns,FIN,263,117,3808,37744,907.85,254,252,972695.9,124049.7,3,19,Normal,0
11.697,udp,http,FIN,80,247,62687,79248,1471.88,128,0,759364.7,304421.9,7,11,Generic,1
0.177,tcp,http,INT,292,316,16199,75309,3255.65,31,32,876731.9,1154919.0,4,13,Normal,0
26.262,udp,dns,REQ,227,151,118061,131254,545.89,128,60,450804.5,1885340.4,14,14,Normal,0
10.753,udp,dns,INT,241,29,51312,226230,29.98,31,252,218742.8,914395.4,4,3,Normal,0
15.257,udp,dns,CON,38,33,111926,73364,3022.08,254,29,8792.9,951705.0,7,12,Normal,0
6.78,tcp,-,INT,46,263,102438,113752,4651.06,254,32,672524.1,205986.3,7,13,Exploits,1
10.653,tcp,dns,FIN,38,349,50065,7240,4356.67,64,252,34853.3,1312669.9,9,10,Normal,0
18.016,udp,http,FIN,36,234,42606,222549,3951.46,255,32,971893.9,1571675.3,5,12,Normal,0
2.997,tcp,smtp,INT,80,259,3474,199419,690.07,31,60,214111.7,704266.0,3,8,Fuzzers,1
4.198,tcp,dns,FIN,297,63,100600,43290,160.53,255,60,737237.0,403893.5,3,4,Normal,0
20.955,tcp,dns,FIN,39,307,30054,77103,4084.89,254,60,395645.9,690461.5,10,4,Normal,0
51.583,tcp,ftp-data,FIN,186,109,561,197725,2241.6,31,252,90939.5,275976.2,6,12,Normal,0
4.467,tcp,http,INT,279,212,15856,217911,2524.68,128,29,97360.3,1716436.7,5,3,Normal,0
9.65,udp,http,FIN,177,55,98989,216530,4758.83,128,60,86849.9,228103.5,0,5,Exploits,1
17.042,tcp,smtp,FIN,289,348,95280,231240,814.41,64,60,672992.8,1096405.0,7,3,Generic,1
3.934,udp,-,FIN,276,316,103621,25392,2412.11,254,32,626999.8,835270.7,13,16,Generic,1
19.979,tcp,dns,FIN,196,113,13179,101205,8.85,255,0,909152.6,1431051.3,8,14,Normal,0
10.907,tcp,smtp,CON,129,197,67552,210621,4939.26,255,60,829163.8,1302458.5,9,10,DoS,1
46.998,udp,http,INT,196,84,31032,14456,2308.43,254,60,906692.7,1272657.2,8,10,Normal,0
5.748,udp,dns,FIN,8,21,18896,95767,987.02,64,29,622382.9,321643.2,7,11,Normal,0
8.063,udp,http,FIN,7,50,91802,184910,174.85,31,32,184187.3,1217803.4,4,4,Normal,0
4.857,udp,http,FIN,254,111,117516,174222,559.79,255,60,117510.5,1168515.4,13,19,Normal,0
2.529,tcp,smtp,INT,162,133,21780,202202,2223.29,31,0,538771.9,1633354.4,5,1,Normal,0
1.497,udp,dns,CON,221,331,3245,71135,2036.08,255,29,356373.0,1534242.1,12,6,Normal,0
27.63,tcp,smtp,FIN,173,32,54385,95082,1741.23,128,60,377604.7,559402.3,11,17,Normal,0
13.313,tcp,ssh,REQ,161,224,73257,161260,2584.98,254,29,167286.6,915965.3,12,19,Normal,0
3.148,tcp,http,INT,88,325,42635,208661,4619.39,255,252,554731.0,1808011.5,14,13,Normal,0
22.999,tcp,http,CON,114,149,64732,205827,2461.46,254,32,883035.9,148208.3,14,17,Generic,1
0.005,unas,http,CON,179,110,54021,178915,4702.1,254,60,368841.5,896110.4,6,8,Normal,0
3.868,tcp,dns,CON,230,151,79737,133722,1411.38,128,252,808786.0,1537101.5,0,9,Normal,0
2.567,tcp,http,FIN,29,22,13199,159898,2963.46,31,29,952960.7,1326540.8,8,18,Normal,0
7.181,tcp,-,FIN,156,40,6822,202930,512.92,255,0,52971.2,1353783.6,7,4,Fuzzers,1
4.919,udp,http,FIN,198,54,15408,218889,497.34,128,252,287740.7,1654580.3,1,0,Normal,0
1.47,tcp,http,REQ,128,159,5667,203803,1189.98,64,32,222693.0,1584601.9,0,15,Normal,0
26.453,tcp,http,FIN,232,213,97123,194044,1453.51,255,29,571949.3,1487287.4,11,10,Normal,0
10.735,tcp,dns,CON,11,23,96385,14903,4515.55,128,252,384673.7,80426.9,0,19,Normal,0
0.726,udp,-,CON,41,255,40233,57957,4301.46,64,29,1139.8,537771.2,11,3,Normal,0
9.317,tcp,dns,FIN,244,8,107441,171513,4112.59,254,29,617967.2,109826.3,9,0,Normal,0
9.019,tcp,ftp-data,FIN,268,340,60591,224254,3660.21,64,60,238539.5,328498.7,0,1,Generic,1
4.64,tcp,http,CON,177,194,76723,241959,130.75,64,252,975031.4,368022.4,4,12,Normal,0
3.56,udp,-,FIN,22,67,38429,38614,128.86,31,0,725815.0,1523583.3,13,9,DoS,1
10.295,tcp,-,INT,209,215,19969,64428,4671.76,64,60,892155.6,1432860.3,10,16,Generic,1
9.916,tcp,http,INT,45,319,15596,72956,2378.59,31,29,822884.8,1299242.0,0,10,Normal,0
14.428,tcp,-,FIN,94,148,80355,199386,4036.24,64,29,716807.2,565356.7,3,19,Normal,0
0.399,udp,-,FIN,173,240,10370,190849,3542.59,64,29,90258.6,1482067.6,4,18,Generic,1
14.859,tcp,ssh,RST,32,108,10101,49004,3700.03,255,32,365612.0,1265575.2,7,19,Normal,0
7.659,udp,smtp,CON,126,237,14035,103860,949.14,255,60,156530.1,403126.5,4,18,Fuzzers,1
6.884,tcp,dns,FIN,134,136,77268,50605,3945.87,128,0,98113.3,920564.8,2,5,Normal,0
5.836,tcp,http,RST,262,91,104122,87550,3662.6,128,252,740132.4,317363.5,8,11,Normal,0
9.547,tcp,http,CON,27,167,21434,143820,3008.59,128,0,657628.7,996396.5,12,10,Normal,0
2.042,tcp,http,INT,229,182,96879,219074,4325.5,255,60,302801.3,1216226.1,0,2,Normal,0
6.819,unas,smtp,CON,153,192,71218,17850,1613.19,128,0,344549.3,313905.7,11,18,Normal,0
17.226,tcp,dns,INT,116,143,24685,30636,2662.54,64,32,776745.8,741322.2,12,11,Fuzzers,1
6.854,tcp,http,INT,80,113,52954,122685,4896.41,64,0,991182.2,1684975.6,4,6,Normal,0
21.076,tcp,http,FIN,118,231,94628,67272,2723.17,254,252,686544.4,949238.5,2,19,Normal,0
13.717,tcp,dns,CON,11,115,72375,33898,2930.74,128,0,731443.7,1935960.5,1,5,Normal,0
0.825,tcp,smtp,INT,106,216,70213,602,2456.63,128,32,82526.6,961080.3,4,2,Normal,0
2.411,tcp,smtp,INT,120,324,26721,34198,469.51,64,0,334702.4,1075709.8,2,12,Normal,0
2.557,udp,http,FIN,19,162,2869,114021,691.03,31,29,175714.8,845634.4,8,4,Normal,0
18.876,udp,http,CON,259,184,84683,2775,4068.78,255,60,577333.1,1598611.5,13,0,Generic,1
8.665,udp,smtp,FIN,201,277,87793,243651,4498.0,64,0,845332.8,100537.9,1,0,Normal,0
0.137,udp,-,FIN,255,31,116744,146926,286.89,31,0,18735.2,818182.1,14,2,Reconnaissance,1
2.12,tcp,http,FIN,182,66,118773,220608,1323.4,255,0,473955.6,1166219.6,0,16,Normal,0
6.055,udp,http,CON,176,147,43158,142551,1665.42,128,32,920485.0,1515146.7,14,8,Normal,0
27.957,unas,http,FIN,243,90,35483,221425,3332.66,64,29,336531.3,60221.9,14,16,Normal,0
2.932,tcp,ftp-data,CON,98,140,60858,107032,4055.99,64,29,129092.3,1202.7,4,18,Normal,0
2.109,tcp,dns,CON,98,223,47167,38033,1494.66,128,29,433985.4,210227.2,8,6,DoS,1
7.628,tcp,http,FIN,195,176,39341,242313,3982.66,255,0,685928.1,976679.0,14,18,Fuzzers,1
10.421,udp,http,FIN,154,80,10187,23151,2098.45,128,29,528317.7,1757705.8,12,5,Generic,1
2.388,tcp,dns,REQ,287,44,47405,148116,1052.28,64,252,105383.9,1902223.5,7,5,Exploits,1
2.701,tcp,http,REQ,117,184,43941,114390,2615.36,31,60,471024.0,372891.4,9,11,Normal,0
10.782,tcp,ssh,FIN,61,103,107190,83122,1348.57,64,29,348201.2,300521.3,9,12,Normal,0
6.398,tcp,http,FIN,161,71,70557,218391,834.78,128,32,132521.8,1596284.8,10,9,Normal,0
0.952,tcp,dns,FIN,37,145,23875,197179,3097.17,31,32,984011.1,1521351.2,13,11,Normal,0
5.537,tcp,http,INT,22,258,48934,27307,1606.18,128,29,142488.0,1753118.2,7,17,Exploits,1
28.582,udp,-,INT,62,127,27460,38033,3537.55,255,32,130445.5,237792.6,10,9,Normal,0
1.052,udp,smtp,FIN,1,279,53439,82034,1252.45,255,252,112356.6,990963.5,10,15,Normal,0
1.204,udp,dns,REQ,298,36,91480,179208,873.05,31,60,196801.0,604641.8,8,8,Normal,0
7.569,udp,dns,FIN,33,107,67609,114086,4025.95,128,0,88351.7,1641800.2,7,15,Normal,0
4.733,tcp,http,REQ,134,218,7927,73983,1693.95,128,0,423870.2,606221.4,11,18,Normal,0
2.85,udp,http,RST,202,77,18825,30548,1917.26,31,32,231841.0,752899.3,5,13,Generic,1
2.925,tcp,ssh,FIN,231,140,18812,206166,4867.09,255,252,985434.9,1589702.5,1,17,Normal,0
8.911,tcp,dns,FIN,136,306,70093,98660,3976.27,255,29,744086.8,428902.8,3,8,Normal,0
19.342,tcp,dns,FIN,129,313,82068,59090,4310.3,128,29,797368.6,1499014.4,3,4,Normal,0
1.183,tcp,http,INT,132,100,83937,96900,916.11,254,252,52127.0,561655.9,6,4,Normal,0
6.07,tcp,dns,CON,203,281,99626,47271,2690.92,31,252,418494.9,1537924.4,3,17,DoS,1
10.16,tcp,http,FIN,283,231,39050,120055,4350.98,128,32,855986.0,1166094.8,5,8,Normal,0
2.479,tcp,ssh,CON,207,202,56583,181485,2255.4,31,32,831602.4,708605.0,3,13,Normal,0
30.863,tcp,-,FIN,66,219,56057,211659,592.96,254,60,79327.3,1059163.0,8,14,Normal,0
7.276,ospf,http,INT,145,151,41970,101364,830.32,255,29,926152.1,1844732.5,7,5,Normal,0
0.794,tcp,dns,CON,256,155,46294,87612,4864.35,255,60,150655.7,954424.5,11,10,Normal,0
6.182,udp,smtp,FIN,175,93,22928,10167,4783.37,64,0,992391.9,1217451.2,14,2,Normal,0
2.817,tcp,http,CON,177,241,104021,87324,4707.83,128,0,323353.3,893265.0,9,4,Normal,0
2.155,tcp,-,FIN,272,344,3006,188202,4281.79,31,252,864258.5,350932.0,1,4,Exploits,1
3.578,udp,dns,FIN,83,103,18192,106297,4588.25,254,252,630746.8,1802818.9,1,2,Exploits,1
1.299,unas,dns,REQ,152,136,15556,240420,1773.46,254,60,123471.5,1496666.8,0,10,Normal,0
32.008,tcp,http,INT,243,258,90723,200244,4111.06,31,252,121769.3,121108.9,10,19,Generic,1
0.734,tcp,ssh,REQ,198,106,52123,98559,2305.48,254,252,624750.9,1893298.4,1,18,Exploits,1
25.925,tcp,smtp,FIN,266,210,111950,86920,4215.84,31,32,314741.0,122598.6,9,9,Normal,0
8.182,tcp,-,INT,195,30,116614,196419,3210.95,64,32,651500.9,948586.4,13,7,Normal,0
10.952,udp,-,CON,237,295,101514,95915,4658.45,255,32,11016.2,602518.0,11,16,Normal,0
2.273,tcp,smtp,FIN,208,309,115887,224563,1561.76,31,29,339869.5,740957.3,0,9,Exploits,1
6.479,unas,http,CON,40,295,26494,128751,4391.65,255,252,168105.1,738928.9,3,5,Normal,0
29.185,tcp,smtp,REQ,210,138,106492,155138,3450.28,255,32,228653.8,1841450.4,8,3,Generic,1
9.42,tcp,http,CON,32,182,112438,12425,3029.4,31,60,614537.0,1373985.8,7,19,Normal,0
4.018,udp,smtp,FIN,299,13,102071,76420,4423.1,31,252,276166.6,552428.3,8,17,Normal,0
4.742,tcp,ftp-data,CON,157,122,65211,165574,3898.87,128,29,693363.4,1318627.5,12,5,Normal,0
18.959,tcp,http,REQ,44,314,107185,176701,1618.13,31,60,967977.7,390922.1,1,13,Normal,0
1.412,tcp,http,INT,3,54,1801,111653,2591.62,254,29,479141.3,1117925.0,4,14,Normal,0
1.432,tcp,dns,FIN,205,9,8510,206382,4741.56,255,60,508048.2,50764.2,11,7,Generic,1
8.194,udp,ftp-data,FIN,115,338,20222,151903,928.83,64,0,488760.6,990018.9,14,11,Normal,0
0.54,arp,smtp,CON,125,134,108192,45701,2298.67,255,29,802796.5,718027.6,12,7,Normal,0
3.076,tcp,dns,FIN,288,158,73267,178801,363.3,255,29,257558.2,860482.1,13,4,Normal,0
3.349,udp,dns,FIN,258,120,15747,10193,1860.64,254,60,711680.7,653865.6,1,0,Fuzzers,1
1.787,tcp,dns,INT,173,221,3616,54695,513.19,64,0,79431.7,1772758.2,9,17,Generic,1
4.753,tcp,dns,FIN,41,82,44762,170080,4444.43,64,60,16367.2,1920953.9,1,7,Normal,0
6.774,tcp,dns,FIN,269,115,17255,229720,2015.71,64,0,145192.3,881720.4,12,5,Generic,1
33.392,tcp,dns,FIN,216,279,75846,143331,444.44,31,60,894835.2,1314678.2,11,4,Normal,0
6.645,udp,-,FIN,220,211,43222,203587,974.82,128,32,266492.1,1194164.3,4,13,Generic,1
1.557,tcp,ftp-data,CON,87,318,75769,101461,3464.98,255,60,411702.9,1181643.2,12,7,Normal,0
3.49,udp,-,CON,80,333,7268,241513,2825.68,255,29,185130.4,915381.9,0,3,Normal,0
11.268,tcp,dns,FIN,73,314,104219,106299,717.53,128,60,955067.3,1410619.6,3,7,Fuzzers,1
10.733,tcp,dns,FIN,186,195,55281,209040,992.37,31,32,83538.5,130241.7,8,2,Normal,0
3.217,tcp,ssh,FIN,236,162,55232,228152,185.97,254,60,244348.4,406209.1,8,3,Normal,0
7.971,tcp,-,INT,112,238,48127,224345,2036.74,128,29,955852.5,329367.3,5,17,Normal,0
11.393,udp,ssh,INT,154,42,81850,245295,3143.99,31,60,967877.5,1463350.4,10,4,Normal,0
14.355,tcp,smtp,REQ,8,67,38334,115577,875.53,255,0,881824.6,1975421.8,12,7,Normal,0
5.612,tcp,dns,CON,166,298,100003,249169,4115.49,64,60,784332.2,1525442.7,4,14,Generic,1
12.743,tcp,http,FIN,105,95,55992,233779,2239.23,31,29,253848.4,1861024.6,2,8,Normal,0
24.496,tcp,smtp,REQ,212,28,104812,91377,4558.74,31,32,653933.6,1034134.0,6,3,Generic,1
11.949,udp,dns,FIN,164,272,24126,1937,4218.71,31,32,950544.6,786415.8,14,15,Normal,0
10.305,tcp,smtp,FIN,39,250,21841,141007,1642.23,128,32,483575.4,1076156.8,10,14,Normal,0
8.908,tcp,http,CON,51,194,13593,241813,1259.91,254,0,892180.0,1502740.7,12,15,Normal,0
10.208,udp,dns,FIN,265,294,12346,127104,4970.93,31,29,240876.2,1073314.2,4,14,Generic,1
0.068,tcp,-,FIN,5,130,72899,183312,2210.29,255,29,603471.6,1988327.7,11,8,Normal,0
3.59,tcp,dns,INT,191,85,117419,170506,1792.56,31,252,163541.5,179519.9,2,19,Exploits,1
11.961,unas,http,FIN,191,113,15110,221234,3831.64,128,60,967433.1,686261.6,13,18,Normal,0
2.344,tcp,ssh,FIN,24,275,118902,109888,972.82,255,29,120255.4,902260.0,9,5,Normal,0
26.571,tcp,http,CON,50,198,1946,124678,1460.98,64,32,723632.3,1321981.8,12,15,Normal,0
1.041,udp,dns,FIN,139,78,114706,31086,2172.4,255,60,307041.0,1907406.8,5,6,Normal,0
5.802,tcp,ftp-data,FIN,70,29,44459,207788,4379.73,128,0,979073.0,1222944.6,13,13,Normal,0
4.718,tcp,dns,REQ,229,129,108268,45035,4658.8,31,32,78051.0,1436878.7,4,7,Normal,0
0.7,udp,dns,FIN,65,211,46130,215245,1644.21,255,29,911820.9,1015846.5,9,12,Analysis,1
24.045,tcp,smtp,FIN,164,248,28642,190657,652.98,255,29,958693.0,999454.7,12,14,Normal,0
2.743,tcp,ftp-data,CON,164,228,56271,123571,1081.72,128,252,87431.7,1259383.7,4,18,Exploits,1
4.239,udp,dns,INT,215,41,66011,12642,4863.89,255,32,385100.2,705964.7,14,11,Normal,0
2.476,tcp,ftp-data,CON,210,140,45746,43556,1940.16,128,252,226998.6,1179545.7,7,11,Normal,0
9.194,udp,dns,REQ,201,321,37192,52515,2463.83,64,32,307333.5,1496930.2,9,8,Normal,0
29.377,tcp,http,INT,277,323,96792,17714,1441.17,64,32,59240.5,869334.0,14,10,Normal,0
5.591,tcp,dns,RST,226,83,9210,183847,803.34,255,252,846868.6,1980407.9,8,5,Generic,1
9.882,tcp,dns,FIN,258,254,22475,193054,2944.26,254,32,812204.1,1781394.3,0,7,Normal,0
17.678,udp,dns,FIN,81,285,33403,48120,4504.4,64,60,724538.4,1911888.4,9,2,Exploits,1
0.866,tcp,http,CON,130,139,25043,67419,826.3,31,0,824199.8,382680.4,8,3,Normal,0
7.708,tcp,dns,FIN,15,5,12861,10898,2200.73,255,60,190615.6,811576.3,10,17,Normal,0
8.878,tcp,smtp,FIN,170,107,62181,19366,306.72,255,252,341423.5,381708.6,7,5,Generic,1
7.233,tcp,-,RST,294,327,76708,125007,3764.59,128,0,282901.2,1154119.2,2,8,Normal,0
24.617,udp,smtp,INT,193,291,110054,3924,2775.18,255,0,255500.4,934821.6,7,10,Normal,0
14.294,tcp,dns,REQ,10,119,9871,241653,4657.11,254,29,234845.8,891993.9,8,7,Normal,0
5.068,tcp,http,INT,66,152,90574,195517,4688.27,254,32,897919.4,1685733.1,11,3,Analysis,1
11.929,udp,http,CON,231,67,80446,102153,3520.26,64,252,579324.7,1409707.0,6,2,Normal,0
4.084,tcp,http,FIN,52,164,48411,137307,2887.52,31,252,302117.0,754487.1,1,1,Generic,1
6.405,tcp,http,FIN,1,23,16110,224711,1656.33,128,252,238760.0,1150553.4,6,4,Normal,0
4.309,tcp,http,FIN,295,73,118748,98191,1413.26,128,0,335814.0,1655278.3,0,17,Generic,1
6.171,tcp,ftp-data,FIN,219,268,58017,173407,2756.01,255,60,97654.2,1634969.9,11,8,DoS,1
6.546,udp,http,CON,250,37,46837,116196,1938.29,254,32,748108.8,1272710.8,3,2,Normal,0
5.545,tcp,http,REQ,37,315,29972,87867,1172.41,128,29,247659.6,867951.6,3,8,Normal,0
0.321,udp,dns,FIN,20,277,37729,217054,1880.33,128,60,745000.9,245924.1,7,12,Normal,0
6.679,tcp,dns,FIN,1,293,66739,61914,4688.78,128,60,402824.8,447222.9,11,15,Normal,0
3.102,tcp,http,CON,66,246,4073,85081,3105.14,64,0,45561.2,1731935.7,6,9,Exploits,1
0.419,tcp,-,INT,152,247,60661,74216,1618.32,31,0,798510.8,1377004.7,6,15,Normal,0
20.231,arp,http,FIN,21,332,116337,69355,4911.11,255,0,409895.7,1218693.7,1,1,Normal,0
13.58,unas,dns,FIN,240,260,84241,173994,3710.94,128,32,637817.7,1817113.3,10,5,Normal,0
43.063,tcp,-,FIN,287,305,71758,72961,2346.42,128,60,476523.6,867486.8,3,17,Normal,0
10.131,tcp,http,CON,15,183,16450,102701,780.54,255,60,834935.0,1186072.2,10,2,Fuzzers,1
14.213,tcp,http,INT,188,126,90962,206410,2749.04,64,60,655953.2,319446.4,12,14,Normal,0
4.684,tcp,dns,INT,296,230,87335,67884,2745.04,64,32,504591.2,425342.1,9,10,Normal,0
4.776,tcp,dns,FIN,248,133,87136,44363,3014.95,254,29,269158.8,1725198.3,13,5,Generic,1
10.95,tcp,http,FIN,154,194,108531,172804,1438.75,128,60,351270.6,1948744.4,4,7,Normal,0
4.779,tcp,dns,FIN,289,345,26400,23419,3635.23,128,0,206186.5,768416.7,11,11,Normal,0
35.353,tcp,http,CON,42,130,72334,107125,3012.78,255,60,147716.2,1164471.0,2,14,Normal,0
25.074,tcp,dns,FIN,140,278,40396,14805,1664.33,128,60,22553.2,433004.1,0,8,Normal,0
4.621,tcp,dns,REQ,249,197,76714,156521,3504.96,64,252,287206.8,951823.6,14,14,Normal,0
45.945,udp,smtp,FIN,80,182,94894,148044,3784.35,128,29,657177.4,1403750.3,12,2,Generic,1
11.255,tcp,-,CON,219,297,44846,189779,4616.93,254,0,371671.9,1251230.3,8,5,Normal,0
14.304,tcp,http,FIN,56,338,4865,133313,2875.03,254,0,316442.3,488765.7,11,5,Reconnaissance,1
4.408,tcp,http,FIN,147,265,96427,65509,1098.27,255,32,184443.2,808018.0,10,10,Fuzzers,1
3.41,tcp,dns,FIN,48,5,31250,65319,4889.33,64,29,589587.4,1845723.2,6,16,Normal,0
3.196,unas,smtp,CON,225,132,8172,116453,695.12,255,0,29056.2,608770.7,4,0,Normal,0
24.889,tcp,http,FIN,156,127,98884,58255,2901.88,64,60,636765.6,1566100.3,0,15,Generic,1
4.933,tcp,smtp,FIN,83,93,108907,15139,908.45,31,60,620765.2,1357987.8,9,13,Exploits,1
0.124,arp,http,FIN,144,151,65662,119567,3018.81,64,252,789190.0,268135.1,0,2,Exploits,1
1.14,tcp,smtp,INT,129,111,55977,28893,2614.04,64,252,435436.1,1456439.3,9,13,Normal,0
24.421,udp,ftp-data,CON,208,209,19068,130623,325.33,64,0,472931.0,1576569.2,2,11,Normal,0
1.807,udp,ftp-data,RST,204,105,111468,172344,4228.46,64,60,208501.0,1803623.0,10,8,Exploits,1
8.37,tcp,dns,INT,97,151,93585,227304,296.69,64,29,679111.4,1608801.1,4,10,Generic,1
19.707,tcp,dns,CON,147,4,68258,25944,2994.51,31,252,746907.7,1351303.6,14,5,Generic,1
2.733,tcp,smtp,CON,210,26,79248,80465,1473.73,128,29,441313.0,1037672.6,9,13,Normal,0
14.75,udp,smtp,INT,255,214,13624,37528,2987.29,254,0,518331.6,1241803.1,0,12,Normal,0
26.237,arp,http,INT,11,13,20075,223143,3458.23,128,252,526798.0,567340.6,1,3,Normal,0
1.241,tcp,dns,CON,53,156,24959,219058,466.74,64,60,197317.5,1969674.1,1,16,Normal,0
14.436,tcp,-,FIN,198,100,100856,124829,2483.99,128,0,618839.5,787551.7,0,5,Normal,0
1.182,tcp,-,FIN,61,274,97436,190697,2543.2,255,60,677421.9,434678.7,13,15,Normal,0
0.925,tcp,http,CON,205,38,82988,225605,678.31,64,32,235277.8,1353604.1,11,1,Normal,0
9.822,tcp,http,FIN,190,299,110039,111788,280.99,254,60,790321.3,1128737.5,6,17,Generic,1
12.836,tcp,http,FIN,103,310,9932,107440,4844.97,128,29,395384.3,1614984.7,12,2,Normal,0
13.045,tcp,ssh,FIN,127,202,15499,46804,1781.24,31,29,340350.3,1253727.2,3,4,Generic,1
2.546,tcp,http,FIN,151,279,112826,47826,1873.38,64,32,818188.8,1781822.8,0,1,Normal,0
6.239,udp,http,FIN,192,278,10043,77752,3552.34,64,0,897014.6,1158803.2,7,16,Normal,0
4.724,tcp,dns,CON,68,166,79391,237247,3598.7,64,252,623466.0,239100.9,13,9,Normal,0
14.688,tcp,smtp,CON,66,247,16536,160105,2424.25,254,60,222634.5,1946917.7,13,1,Generic,1
3.902,udp,http,INT,233,296,95251,213518,752.86,31,0,16713.2,1273369.2,9,6,Generic,1
1.054,ospf,dns,FIN,294,243,9885,206251,4115.62,255,0,821897.1,1509618.4,11,10,Exploits,1
4.587,tcp,-,FIN,56,158,104669,213658,2993.27,128,60,433227.9,1457215.1,14,13,Normal,0
0.936,tcp,http,FIN,254,127,104712,66549,2960.63,128,32,285910.1,651042.5,3,4,Normal,0
11.896,udp,dns,INT,193,164,21174,178711,1198.82,255,60,611689.7,1420114.5,0,2,Exploits,1
22.64,tcp,http,CON,70,339,19782,216765,1193.21,254,29,882416.2,1847769.8,13,17,Exploits,1
0.432,arp,http,FIN,255,137,56949,31395,371.61,255,252,431945.0,1843725.4,2,10,Exploits,1
20.596,udp,dns,FIN,274,55,45657,87383,1021.76,128,32,187896.7,1435731.0,10,4,Fuzzers,1
20.677,udp,http,FIN,101,122,11782,22283,2562.57,64,252,92101.2,1551390.9,0,16,Generic,1
0.267,tcp,dns,FIN,267,265,38767,73483,3190.35,254,0,558161.9,822714.4,13,0,Normal,0
